name,symbol,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,timestamp,EMA,RSI,MACD
Receive Access Ecosystem,RAE,7032650.0,7296605.0,34000000.0,2020-02-17T00:00:00.000Z,7,973,1.2725402234257308,25423.58488892,-25.716,4.07936634,-31.5397731,35.01802794,43.41429817,30.6716948,-21.48373429,8949330.002274966,0.0,43266367.6,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.247450483167181,61.42907078253555,-0.00507560514632166
ELYSIA,EL,3231133910.431949,6803300704.688,,2020-03-30T00:00:00.000Z,17,974,0.0027690338201237,3699226.55725461,46.2353,-2.27926549,3.4499518,10.16626756,29.86706504,46.24131553,60.02629755,8947119.075334627,0.0,18838569.74,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.002827379265404372,12.272249927279574,-8.2716577096951e-06
Real Smurf Cat (ETH),ШАЙЛУШАЙ,92899457436.00896,100000000000.0,100000000000.0,2023-09-19T09:55:34.000Z,16,975,9.594197848208822e-05,1214387.20433404,0.8469,1.48644224,3.20748912,-8.16089465,-7.89636358,382.88418853,44.95998248,8912957.746323243,0.0,9594197.85,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,9.6929714977506e-05,46.07406393625652,-1.255355816734069e-06
ETHAX,ETHAX,136139688.0,800000008.0,800000008.0,2022-05-11T11:49:40.000Z,10,976,0.0650052526630796,49.13796451,-34.8905,-0.01597885,25.00088076,-4.44820439,-8.94995626,-5.34108567,-6.50980526,8849794.815912835,0.0,52004202.65,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.06500698897227586,48.674395367316855,9.545005276306862e-07
Wicrypt,WNT,26124772.2,200000000.0,200000000.0,2021-09-05T20:30:27.000Z,20,977,0.3382165109811987,373396.66116872,149.7653,-4.68473967,19.88409845,-5.26594047,111.52558349,1451.36299871,1183.00313832,8835829.303662615,0.0,67643302.2,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2960288930980369,75.57458412405884,0.022763267746164606
Suku,SUKU,178403406.7949236,1500000000.0,,2020-08-04T00:00:00.000Z,34,978,0.0495283573069577,638563.01881722,-10.2188,-1.58548486,6.80017239,2.81720086,14.6132041,35.5418217,29.20641136,8836027.676517513,0.0,74292535.96,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.04913136960764375,65.51105877753987,0.0004564279147935904
Dvision Network,DVI,689096290.0,1000000000.0,1000000000.0,2020-11-04T00:00:00.000Z,29,979,0.0128145417516241,698524.05383632,-6.9583,-3.90968013,1.09159115,8.0749927,17.38036042,26.23613665,28.89432484,8830453.179094316,0.0005,12814541.75,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.01289959089509515,43.37136470743835,-5.388146521787332e-05
Project WITH,WIKEN,991118882.0,1057786429.0,1057786429.0,2019-11-09T00:00:00.000Z,9,980,0.008854524272116,698886.69785142,221.9289,-0.6852938,7.76636235,6.6302764,36.00680657,41.93958207,54.37592713,8775886.197221516,0.0,9366195.61,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.008761302749202057,59.20831749651201,5.719581445105815e-05
Verse,VERSE,21757170040.37476,204786943817.03983,210000000000.0,2022-12-09T08:19:17.000Z,26,981,0.0004029124294958,345321.29502377,0.9121,-0.04827575,5.60753417,1.91057136,-0.62370437,36.46690198,31.12936647,8766234.239922028,0.0,84611610.19,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0003973480501883072,75.36511897786669,1.8638206130380851e-06
Spheroid Universe,SPH,1982280859.0,2153698388.28,10000000000.0,2020-08-05T00:00:00.000Z,16,982,0.0044085403931853,34142.47699956,-24.6939,-0.06620655,5.18443241,-7.77569598,-18.67804455,-22.66021674,-23.74200925,8738965.237539573,0.0,44085403.93,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.00441405997027995,36.04523444613917,-1.0708058450188164e-05
Obyte,GBYTE,852929.42678589,1000000.0,1000000.0,2016-12-27T00:00:00.000Z,20,983,10.228304423230204,10411.20500961,999.4868,5.07655907,33.26774367,124.36982829,-3.77960647,5.84426863,5.26695613,8724021.828697322,0.0,10228304.42,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,8.999263897103953,71.69214653647722,0.32746794604625507
Dacxi,DACXI,9000000000.0,10000000000.0,10000000000.0,2021-06-09T00:00:00.000Z,9,984,0.0009689039525992,100130.32451871,-1.2896,0.17769788,-0.44034544,-5.04340003,-7.16795968,-27.0009371,-50.44286615,8720135.57339361,0.0,9689039.53,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0009694558040183215,29.53221636115336,-1.7972699617167147e-06
ERC20,ERC20,1128632512.4217153,12999999994.06,,2017-11-09T00:00:00.000Z,39,985,0.0076989999388101,2662.32087666,171.7908,-13.80220457,-10.54815051,-24.13666622,-62.40908622,3.86617302,4.40425598,8689341.644073948,0.0,100086999.16,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.009714294476098687,43.44026351073915,-0.0004124477577949412
XeniosCoin,XNC,76274958.05368,100413374.0,110000000.0,2019-12-19T00:00:00.000Z,4,986,0.1138321377548162,1002.23414127,0.0711,-0.08621701,0.02114067,-31.25911197,3.42735057,3.46489598,3.46548084,8682541.53240933,0.0,12521535.15,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.11390948707472016,31.90742622668168,-1.0521296826868087e-05
Bitrue Coin,BTR,131421228.34840731,801307097.3484074,1000000000.0,2019-07-25T00:00:00.000Z,23,987,0.0657434069510173,10348824.20242499,5.6422,-0.08523672,1.87132159,9.17931551,7.2929654,107.05450965,108.83058859,8640079.297311913,0.0,65743406.95,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.06595189069982142,41.159387936710196,-4.286782195588035e-05
King DAG,KDAG,54451545.0,1000000000.0,1000000000.0,2020-05-26T00:00:00.000Z,8,988,0.1582196362933004,150240.23945075,-80.1385,-4.11978052,-24.34815816,1.99054606,14.2982791,24.14963411,24.64284556,8615303.645508282,0.0,158219636.29,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.20469644872037387,27.37634425148258,-0.013336371288737409
Oxen,OXEN,65889487.0,65889487.0,,2018-05-21T00:00:00.000Z,11,989,0.1303461274152169,8104.98924708,-30.212,-0.09786942,4.87644694,-10.58365043,73.43747811,110.63376257,84.26716138,8588439.46782528,0.0005,8588439.47,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.13081059737068845,44.00104193902735,-0.00032971960144378976
Banano,BAN,1542780674.0,1918864892.0,,2020-01-22T00:00:00.000Z,42,990,0.0055457878591077,22365.3371681,-30.3045,-0.090746,8.17287963,27.37712409,27.77710631,52.10845327,36.66185331,8555934.331135323,0.0,10641617.62,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0054893094791507715,70.33173681913583,9.742537505084796e-06
Suiswap,SSWP,8842144918.71,10000000000.0,10000000000.0,2023-06-13T13:05:17.000Z,6,991,0.0009620505196396,5980952.75200466,78.5083,11.31594615,51.67755964,64.87990116,119.13198138,296.17627464,206.55148872,8506590.113773834,0.0,9620505.2,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0008685946448356141,61.45562857279936,7.371355614802736e-06
Peercoin,PPC,28542110.74056535,28542110.74056535,,2013-04-28T00:00:00.000Z,37,992,0.2987741046203979,589.82581691,-28.262,-13.49317612,-13.51345693,-11.00280636,-27.46139481,3.95104838,5.75942159,8527643.580488656,0.0005,8527643.58,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.34016428685018063,7.896056803638331,-0.007970130114853924
TRVL,TRVL,293227794.57489455,1000000000.0,1000000000.0,2021-11-11T08:14:53.000Z,26,993,0.0288445528369544,178189.58358871,31.9854,0.21743434,0.40039088,-5.68992037,7.63059206,44.88375053,21.00710091,8458024.613879176,0.0,28844552.84,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.028779106167948515,56.35407949707471,2.9929308955706224e-05
Pallapay,PALLA,743546427.11,2000000000.0,10000000000.0,2021-06-26T00:00:00.000Z,14,994,0.0113498665178457,0.0,0.0,-0.01597885,0.09145431,-0.01797129,0.02999433,0.06630645,1.68855958,8439152.697519656,0.0,113498665.18,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.01135016967607995,48.67439536711902,1.6665504917745544e-07
SquidGrow,SQUIDGROW,1174940845113550.0,2000000000000000.0,2000000000000000.0,2022-07-26T12:49:42.000Z,26,995,7.137404778079111e-09,645157.93533329,-0.4631,-0.45945021,11.00224859,-4.00476744,-37.4800162,-14.3799147,-8.56104809,8386028.401873761,0.0,14274809.56,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,7.083100846215886e-09,64.73389872077937,3.9517607739717176e-11
Cypherium,CPH,540678192.0,6828000000.0,8428000000.0,2021-11-11T08:57:37.000Z,4,996,0.0154849017718253,9310.43651986,34.6278,-0.02168289,6.7227037,8.00788021,8.23124216,65.97072669,53.13649363,8372348.693288101,0.0,130506752.13,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.015670662194996954,44.647524388545946,-3.114625508504609e-05
Thetan Arena,THG,113584953.66,420000000.0,420000000.0,2021-09-16T17:25:22.000Z,49,997,0.0736938047392963,739144.1744148,11.9321,2.38916899,4.90583303,41.67244778,92.700522,190.04987204,206.42807241,8370507.396342059,0.0,30951397.99,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.07049009433320401,76.13309181235047,0.000981105612503752
Ferro,FER,932530341.0,4536494465.0,5000000000.0,2022-06-22T15:31:24.000Z,28,998,0.0089489047150832,26967.28535196,-54.8144,0.10343326,5.23999354,7.72927909,24.01759389,32.98401083,2.16832501,8345125.165533102,0.0,44744523.58,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.008879705203125874,66.16799506961945,2.806166967384005e-05
SAFE DEAL,SFD,18239713.85499307,18266855.85499307,,2020-10-01T00:00:00.000Z,7,999,0.4544709818399521,7138.25924486,-0.8704,3.34482097,7.00408656,-6.45146393,17.76869709,44.42483515,63.77453902,8289420.664158479,0.0,8301755.92,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.442333088704668,60.02724039401183,0.0003674653162343833
Cryowar,CWAR,260000000.0,1000000000.0,,2021-10-14T08:48:55.000Z,16,1000,0.0314858713069185,232387.44324631,37.5579,-3.48081359,12.67907287,-9.12193113,97.66474897,386.25566184,301.25091774,8186326.539798832,0.0,0.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.030934656742249742,63.12939184690852,0.0007636961469162581
Grid+,GRID,39236491.0,300000000.0,,2017-11-01T00:00:00.000Z,5,1001,0.2081894490935636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168623.445654568,0.0,62456834.73,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.2081894490935636,100.0,0.0
r/FortNiteBR Bricks,BRICK,111230228.0,111230228.0,,2023-07-18T09:26:55.000Z,19,1002,0.0731625445859321,55193.20417906,-52.2711,0.02877661,1.84675029,9.45244061,6.08728656,-33.44821028,-27.72348602,8137886.515353398,0.0,8137886.52,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.07324875601927218,40.634688539783724,-0.00016713381893236623
BullPerks,BLP,82019284.85,295932540.0,300000000.0,2021-06-08T00:00:00.000Z,10,1003,0.097144469386244,365935.68690832,198.6013,-0.34367727,10.98599028,11.46606675,70.54657509,181.57133975,181.99401644,7967719.906192455,0.0,29143340.82,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.09978845240924676,49.07077060845386,0.0007179264764711618
Sinverse,SIN,582444168.6165829,1000000000.0,1000000000.0,2021-10-17T13:16:59.000Z,21,1004,0.0137678532109855,906857.9467573,-5.0498,-1.38831913,1.15742425,2.56077399,21.21287006,425.40579495,513.98419674,8019005.817107609,0.0,13767853.21,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.013952402766500708,42.10304764964159,-2.5122709674602756e-05
Heroes Chained,HEC,49153913.0,100000000.0,,2022-01-19T06:34:02.000Z,23,1005,0.1628189874290292,195305.8500703,-27.3725,-1.10902325,11.78999919,15.85478368,244.94243113,617.6407974,534.32295995,8003190.342834599,0.0,16281898.74,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.1586096816577396,63.57663817122783,0.0026133127534712086
LeisureMeta,LM,982018037.4,4670278020.13,,2022-05-26T09:56:21.000Z,6,1006,0.0081451179154653,492946.21754758,-28.5467,0.209915,4.73449616,26.58680537,-5.81831436,-23.31538714,-25.14876289,7998652.709736894,0.0,38039965.17,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.00817981215908047,38.28610114649466,-4.713706577695251e-05
DSLA Protocol,DSLA,5491802965.786027,5709763023.0,5831304407.0,2020-04-09T00:00:00.000Z,53,1007,0.0014505502792166,182058.14602644,-32.5319,3.25898185,2.13640229,3.37899427,47.33086831,79.4772959,136.27612146,7966136.325423747,0.0,8458600.24,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0014279924790026714,59.85325772254903,3.949812766422143e-06
Quantum Resistant Ledger,QRL,67937170.0,77393169.0,105000000.0,2017-06-10T00:00:00.000Z,3,1008,0.1170930583970016,6654.03042777,-18.0308,3.94431186,-0.77315683,12.60242718,17.89809438,-8.22575985,-6.2921413,7954971.014137028,0.0,12294771.13,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.12056715908269726,41.30747041789029,-0.0010754262744962911
Tornado Cash,TORN,5247112.21367269,9999997.0,10000000.0,2020-12-18T00:00:00.000Z,70,1009,1.511742575241057,166921.67127127,-16.8033,0.45915619,0.02816578,-5.75451806,-55.56969056,-47.86981703,-47.57324771,7932282.930476355,0.0,15117425.75,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.504187992993256,55.97703927077514,0.007272433145297352
OXBT (Ordinals),OXBT,200000000.0,200000000.0,200000000.0,2023-05-28T05:17:48.000Z,4,1010,0.0395286324523435,186821.63100691,37.3617,7.12885081,18.86918619,7.51617012,73.3782066,210.24093942,165.87934912,7905726.490468714,0.0,7905726.49,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.03414329240590926,78.47328470678065,0.0019950058051979094
TEMCO,TEMCO,3973256413.0,6000000000.0,6000000000.0,2019-02-04T00:00:00.000Z,3,1011,0.0019837232049943,139205.92650351,-13.7977,-0.56365908,5.02143893,12.46437793,17.4911744,9.29112658,31.99824081,7881840.945860621,0.0,11902339.23,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.001995398228212978,36.63691077199201,-5.79485455823401e-06
Exeedme,XED,91430975.88031147,100000000.0,100000000.0,2021-01-02T00:00:00.000Z,43,1012,0.0857199668011882,90177.16114721,-24.8376,-0.93335814,6.64394526,-8.97990826,60.12622126,193.40116543,115.46267975,7837460.217060538,0.0,8571996.68,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.08574800589785755,49.51347802161234,0.00016725349847014626
Revain,REV,85061485689.83401,85061485689.83401,,2017-11-01T00:00:00.000Z,23,1013,9.199440266826088e-05,3640.66055493,-44.5854,-0.10085376,9.58631456,-9.20156051,-40.19493279,-10.88639738,-25.81607926,7825180.566111101,0.0005,7825180.57,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,8.756600065444977e-05,97.19378722177265,2.2007020377883755e-06
Strips Finance,STRP,4125962.93367735,100000000.0,100000000.0,2021-09-13T10:19:03.000Z,26,1014,1.890246180938018,37645.32630172,4.6072,-3.81916653,-6.45005929,27.94085596,220.97535544,452.41720907,423.58869069,7799085.678075432,0.0,189024618.09,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.9728379824629605,18.84593319437596,-0.020494285519282673
Virtue Poker,VPP,106988747.89427124,500000000.0,500000000.0,2021-05-13T00:00:00.000Z,23,1015,0.0727094344349062,1544122.38709813,45.6191,0.57969663,44.27691306,23.12791018,1182.76982392,2440.91396502,1765.2468109,7779091.350291228,0.0,36354717.22,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.07489361149414045,40.1544362167616,-0.0011832228984575005
Diamond,DMD,3789336.99217449,3789336.99217449,4380000.0,2013-12-19T00:00:00.000Z,8,1016,2.0483658227547665,4520.38807804,1.9551,-0.46800748,4.35230318,-7.82184024,-10.16440913,-32.75016879,-37.88193055,7761948.385670572,0.0,8971842.3,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.033265361490664,65.74963998851962,0.006457747509451384
Catgirl,CATGIRL,3.53867857152508e+16,3.67840820070996e+16,1e+17,2021-06-03T00:00:00.000Z,25,1017,2.18874613574432e-10,1459878.20830847,4.837,0.06678214,0.93011835,14.46977826,-6.99438846,29.74067624,14.97895689,7745269.0490667485,0.0,21887461.36,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.179707908291715e-10,51.65787511639461,1.0076589040939438e-13
Counterparty,XCP,2613892.0,2613892.0,,2014-02-15T00:00:00.000Z,3,1018,2.95939575143028,2046.12222057,1215.1096,-0.02739726,3.04312298,6.6972782,6.1786931,9.55624079,2.5257749,7735540.879497597,0.0,7735540.88,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.9491289431695216,92.3065396290416,0.007045972643205278
Cashaa,CAS,819528005.1,1000000000.0,,2018-02-15T00:00:00.000Z,10,1019,0.0094364234443798,406275.60218106,105.7114,-1.30419469,-2.71705928,72.95657455,157.10411557,131.03169267,134.35231559,7733413.280651475,0.0,9436423.44,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.010443729073650052,16.10264090307166,-0.0004469311719028021
Bytecoin,BCN,184066828814.058,184066828814.058,184470000000.0,2014-06-17T00:00:00.000Z,14,1020,4.1930173673674224e-05,34346.69773966,26.1428,-0.06313937,0.04613754,1.98461577,25.34786641,36.00414483,26.17678002,7717954.099735916,0.0,7734859.14,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,4.282054509006622e-05,27.40541789206378,-3.83770420978281e-07
Kunci Coin,KUNCI,1232584338.426697,39999999998.28341,39999999999.0,2022-02-21T05:21:21.000Z,27,1021,0.0061819037196932,31150.13007625,-11.7327,0.28176487,0.16715982,0.4273499,20.30853172,16.27501911,7.17882839,7619717.706555587,0.0,247276148.78,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.006116566472802842,62.490779008511794,1.7870811683440638e-05
Satoshi Island,STC,7145125.0,21000000.0,,2022-08-22T13:32:57.000Z,17,1022,1.0485790130082338,1648703.48635254,-29.1879,1.08551536,9.50168973,-10.76473235,711.41750927,980.97553654,629.21795908,7492228.120320456,0.0,22020159.27,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0,0.0,0.0
Rari Governance Token,RGT,12472025.56157961,12485047.99443493,,2020-10-22T00:00:00.000Z,41,1023,0.6002991955306747,7146.24173269,-17.1192,0.02465026,-2.54002818,0.11096148,-18.39870192,-18.15162967,-21.83555782,7486946.91125425,0.0,7494764.27,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.5900199229197269,53.990913418756996,0.001779087987028971
Sylo,SYLO,2431617492.0,10000000000.0,10000000000.0,2020-06-05T00:00:00.000Z,21,1024,0.0030373186086668,1362363.2171448,24.9886,1.56450694,11.47230194,-15.60894111,102.320336,162.97241822,151.30903174,7385597.0576113295,0.0,30373186.09,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0029552846289637716,69.15990467524469,2.5147881229140977e-05
DappRadar,RADAR,960096177.0,10000000000.0,10000000000.0,2021-11-25T18:40:38.000Z,38,1025,0.0076666076264522,522635.04760366,-36.6024,0.14400938,0.6810887,7.59233891,28.62762786,47.42473545,32.80818085,7360680.672715897,0.0,76666076.26,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.007746438357977942,39.63788542524459,-6.321485837951658e-05
Aston Villa Fan Token,AVL,5470837.0,10000000.0,10000000.0,2021-11-24T14:19:31.000Z,4,1026,1.3306292130372446,97455.66904965,-50.8771,-0.54446187,0.23279223,22.060259,40.78914465,69.46651565,65.43577255,7279655.53196504,0.0,13306292.13,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.2922213477410267,72.3911854389642,0.01655589021947068
Electra Protocol,XEP,17859528393.88421,17859528393.88421,30000000000.0,2021-01-08T00:00:00.000Z,21,1027,0.0004068847311203,54516.2227921,51.6413,0.83946781,-5.84413746,-1.37226626,82.81171499,108.96257151,100.11342182,7266769.4084809935,0.0,12206541.93,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0004034069727339571,50.485377411753134,-7.866666859864891e-07
KARMA,KARMA,5450532380.7923,8462823687.0505,,2018-08-10T00:00:00.000Z,3,1028,0.0013325354527946,15.7271899,4.6659,-0.25738815,4.68000852,-84.6121281,-26.5176898,-0.54788612,1.2017614,7263027.634011061,0.0,11277012.59,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.001325489807211221,63.54656466706039,2.434020243316298e-06
Big Data Protocol,BDP,51109856.08827953,64923252.85185185,80000000.0,2021-03-07T00:00:00.000Z,26,1029,0.1413772357157756,233367.6272019,-13.2741,0.04458253,-2.01646355,-11.3010344,26.86097569,153.32163646,146.72464573,7225770.171592065,0.0,11310178.86,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.13618942524540764,68.24516239152669,0.0016160027153212797
Nash,NEX,41401354.0,50000000.0,50000000.0,2019-04-01T00:00:00.000Z,41,1030,0.1740413350355101,10274.67111397,-31.592,0.64507139,9.68085205,-2.53563257,-2.21816676,-9.45769826,-36.37646426,7205546.922437759,0.0,8702066.75,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.1730884893292056,68.72953080275295,7.694069646838053e-05
OVR,OVR,20439769.0,89893756.0,89893756.0,2020-12-30T00:00:00.000Z,36,1031,0.3525221731426851,637405.06619376,-9.2155,0.16695288,5.36997306,13.08035366,40.85342687,82.51634664,59.80919185,7205471.786414488,0.0,31689542.22,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.34833678822877495,82.34107583024715,0.0016309632722886214
ScPrime,SCP,48096624.845,54780236.0,,2020-02-13T00:00:00.000Z,4,1032,0.1477565311050259,445.52852905,4.5238,-0.12211601,4.16050121,6.47383892,29.26757371,61.64924305,51.3228045,7106590.444957008,0.0,8094137.64,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.14627234445632772,57.683825633188306,0.0007514695217214762
DeepBrain Chain,DBC,3200000000.0,10000000000.0,10000000000.0,2017-12-28T00:00:00.000Z,13,1033,0.0022142932234383,292954.81968049,-1.0557,4.39730204,1.88286918,-0.27425237,15.55004651,8.27819455,8.66018847,7085738.315002744,0.0004,22142932.23,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0021841331552181,55.03779899899359,-5.806356910830011e-06
Meta Apes,PEEL,153410747.892404,202938951.266087,1000000000.0,2022-07-17T19:30:37.000Z,17,1034,0.0461108208749662,157118.75651635,9.5689,-0.06295229,0.30966972,22.75208024,8.81615402,5.14592098,-1.21191541,7073895.516361251,0.0,46110820.87,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.045917840744908345,64.32502407017449,9.027107918768706e-05
Orbcity,ORB,159483652.98,991953384.6306,1000000000.0,2022-03-15T20:06:15.000Z,22,1035,0.0441733216886094,2895241.73595051,-22.1912,0.01989843,0.83994566,-28.76002192,-58.97327086,11.58697018,26.63674535,7044922.707160092,0.0,44173321.69,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.04436614982885511,44.997005676847074,-0.00014051817435337816
Anchor Protocol,ANC,350381852.323076,1000000000.0,1000000000.0,2021-03-17T00:00:00.000Z,68,1036,0.0199412031772494,195447.57457082,2.2463,0.83669464,5.75140054,1.05111452,78.05612946,179.02391011,148.7943174,6987035.706795463,0.0004,19941203.18,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.01935677050458461,66.0158669718218,0.00020756412062735916
Trabzonspor Fan Token,TRA,7448575.0,10000000.0,,2020-11-10T00:00:00.000Z,13,1037,0.936417689888532,210989.44940656,-12.5789,0.38366212,2.22436711,-1.57189949,-7.03377356,-7.11976645,-24.60220158,6974977.3944614725,0.0,9364176.9,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.9245606850206738,69.18529351543685,0.002338900729282889
SwftCoin,SWFTC,4004999999.0,10000000000.0,10000000000.0,2018-01-04T00:00:00.000Z,44,1038,0.0017066964324466,3905845.69774059,33.9293,-0.39977966,11.13469703,23.45796706,39.21870143,67.3189535,57.61523467,6835319.210242111,0.0004,17066964.32,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0017453005091711,43.11800470896363,-1.135040778555427e-05
SifChain,erowan,4202770756.279362,4249494329.1619015,,2021-02-22T00:00:00.000Z,95,1039,0.0016205129761212,122125.04092228,-12.1791,-2.54821075,-3.6496123,282.04114694,238.87162955,328.665811,1900.27125406,6810644.546213636,0.0,6886360.7,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.001458458540032207,73.93052944195219,6.546771530524455e-05
Particl,PART,13604315.33095992,13628773.174346,,2017-07-20T00:00:00.000Z,7,1040,0.4957432399455081,151384.30120033,69.7322,2.50098412,41.13712429,69.74707855,97.32439048,79.80245389,80.13127321,6744247.359410418,0.0,6756372.17,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.4518669239985803,69.12055578438095,0.009835037548861947
DAD,DAD,644166576.0,1000000000.0,,2019-10-31T00:00:00.000Z,7,1041,0.010468171488226,238063.21945872,17.172,1.23676301,-2.43804962,1.05699019,7.23251178,1.03812321,-22.75788916,6743246.184551427,0.0,10468171.49,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.010377078258115655,55.684276848532875,-2.465169192767541e-06
Minted,MTD,185207721.0,921912442.0,1000000000.0,2022-08-17T07:35:41.000Z,22,1042,0.036374028679386,26871.27284944,15.8828,0.44672861,5.05921174,8.94168681,17.70377472,44.05412434,13.19940699,6736750.955297734,0.0,36374028.68,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.03586260702845995,70.1349438090179,0.00013219015999137163
Blocto Token,BLT,235280094.0,358124942.0,500000000.0,2021-09-28T09:26:27.000Z,12,1043,0.028589205681742,62896.85538393,-10.0273,-0.84707568,10.22553478,5.79601962,56.13629462,135.72765964,105.24070112,6726471.00018561,0.0,14294602.84,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.028296841091683258,54.19968846959355,8.714357182090446e-05
GamerCoin,GHX,649965123.3557609,808000000.0,880000000.0,2020-08-12T00:00:00.000Z,9,1044,0.0103282207085134,1028779.98739186,-51.9261,0.30222481,2.61936143,54.37584749,55.80105899,77.53052722,81.25152083,6712983.246854444,0.0,9088834.22,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.010631289714593864,23.549647736591993,-9.000132564930714e-05
Unification,FUND,34447402.0,120000000.0,,2019-04-11T00:00:00.000Z,22,1045,0.1938626583174972,51457.57820455,-0.3682,-0.21940642,-6.05634643,-8.08357059,26.36765622,35.71575982,0.03379783,6678064.92385147,0.0004,23263519.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.19547936114981163,37.97844221420077,-0.0001388176310117839
Aimedis (new),AIMX,333000000.0,588000000.0,600000000.0,2023-02-28T05:29:24.000Z,20,1046,0.0199363616597977,501956.55414624,-2.0802,0.96500595,7.68200055,-3.0117623,175.33560974,381.73032844,327.72231662,6638808.432712659,0.0,11961817.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.01959959263162004,68.98184340897356,0.0001245537173505118
